EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
966251,BARNSTABLE CO.,BOURNE,07/01/2021,1537,Thunderstorm Wind,50.00, ,0,0,800,0,MA,EST-5,EG,159874,C,1,BOX,0,0,Amateur Radio, , , ,1,NNE,1,NNE,BOURNE,07/01/2021,1537,41.743,-70.5956,41.743,-70.5956,"In Bourne, a tree and wires were down on Sandwich Road.","A weak surface trough resulted in an isolated severe storm on Cape Cod.",1
966253,PLYMOUTH CO.,BROCKTON HGTS,07/03/2021,1505,Lightning, , ,0,0,5000,0,MA,EST-5, ,159875,C,23,BOX,0,0,Amateur Radio, , , ,2,NNE,2,NNE,BROCKTON HGTS,07/03/2021,1505,42.1022,-71.0608,42.1022,-71.0608,"In Brockton, a house was struck by lightning on Pine Grove Drive, resulting in a fire.","A cold pool aloft caused numerous showers and an isolated thunderstorm across eastern MA.",2
974503,BERKSHIRE CO.,CHESHIRE,07/06/2021,1416,Thunderstorm Wind,50.00, ,0,0,0,0,MA,EST-5,EG,161379,C,3,ALY,0,0,Amateur Radio, , , ,1,NE,1,NE,CHESHIRE,07/06/2021,1416,42.58,-73.16,42.58,-73.16,"A tree was downed onto wires on Outlook Avenue.","Strong to severe thunderstorms developed during the afternoon hours of Tuesday, July 6th, 2021, as an upper level disturbance tracked through the region. The strongest storms resulted in some downed trees.",3
974504,BERKSHIRE CO.,LANESBOROUGH,07/06/2021,1450,Thunderstorm Wind,50.00, ,0,0,0,0,MA,EST-5,EG,161379,C,3,ALY,0,0,911 Call Center, , , ,1,W,1,W,LANESBOROUGH,07/06/2021,1450,42.52,-73.23,42.52,-73.23,"Trees were downed in Lanesborough.","Strong to severe thunderstorms developed during the afternoon hours of Tuesday, July 6th, 2021, as an upper level disturbance tracked through the region. The strongest storms resulted in some downed trees.",4
966220,WORCESTER CO.,SOUTH ATHOL,07/06/2021,1500,Thunderstorm Wind,50.00, ,0,0,1300,0,MA,EST-5,EG,159865,C,27,BOX,0,0,Amateur Radio, , , ,2,NNE,2,NNE,SOUTH ATHOL,07/06/2021,1500,42.5601,-72.2452,42.5601,-72.2452,"In Athol, trees and wires were down on South Athol Road.","A cold front moving into a hot and humid air mass triggered severe thunderstorms in the late afternoon across portions of MA and northern CT.",5
974505,BERKSHIRE CO.,SHEFFIELD,07/06/2021,1501,Thunderstorm Wind,50.00, ,0,0,0,0,MA,EST-5,EG,161379,C,3,ALY,0,0,911 Call Center, , , ,1,N,1,N,SHEFFIELD,07/06/2021,1501,42.11,-73.35,42.11,-73.35,"Trees were downed in Sheffield.","Strong to severe thunderstorms developed during the afternoon hours of Tuesday, July 6th, 2021, as an upper level disturbance tracked through the region. The strongest storms resulted in some downed trees.",6
974506,BERKSHIRE CO.,SHEFFIELD,07/06/2021,1502,Thunderstorm Wind,50.00, ,0,0,0,0,MA,EST-5,EG,161379,C,3,ALY,0,0,911 Call Center, , , ,2,NE,2,NE,SHEFFIELD,07/06/2021,1502,42.12,-73.32,42.12,-73.32,"Trees were downed.","Strong to severe thunderstorms developed during the afternoon hours of Tuesday, July 6th, 2021, as an upper level disturbance tracked through the region. The strongest storms resulted in some downed trees.",7
966221,HAMPSHIRE CO.,BISBEE MILL,07/06/2021,1505,Thunderstorm Wind,50.00, ,0,0,800,0,MA,EST-5,EG,159865,C,15,BOX,0,0,Amateur Radio, , , ,0,W,0,W,BISBEE MILL,07/06/2021,1505,42.3803,-72.8248,42.3803,-72.8248,"In Chesterfield, a tree and wires were down on Stage Road.","A cold front moving into a hot and humid air mass triggered severe thunderstorms in the late afternoon across portions of MA and northern CT.",8
974507,BERKSHIRE CO.,SANDISFIELD,07/06/2021,1530,Thunderstorm Wind,50.00, ,0,0,0,0,MA,EST-5,EG,161379,C,3,ALY,0,0,911 Call Center, , , ,1,SW,1,SW,SANDISFIELD,07/06/2021,1530,42.11,-73.14,42.11,-73.14,"Several trees were downed in Sandisfield.","Strong to severe thunderstorms developed during the afternoon hours of Tuesday, July 6th, 2021, as an upper level disturbance tracked through the region. The strongest storms resulted in some downed trees.",9
966222,HAMPDEN CO.,VINING HILL,07/06/2021,1530,Thunderstorm Wind,50.00, ,0,0,2500,0,MA,EST-5,EG,159865,C,13,BOX,0,0,Amateur Radio, , , ,1,SSW,1,SW,SOUTHWICK,07/06/2021,1531,42.0147,-72.8054,42.0416,-72.7808,"In Southwick, multiple trees and wires were down on Industrial Road and Mort Vining Road.","A cold front moving into a hot and humid air mass triggered severe thunderstorms in the late afternoon across portions of MA and northern CT.",10
